"","beta.1.1","beta.2.1","beta.1.2","beta.2.2","beta.1.3","beta.2.3","beta.1.4","beta.2.4"
"1581",-2.72379271340637,-1.6857550602236,-2.78576971550222,-2.25903851923889,-2.76575492182771,-1.46878486540126,-2.81865937552641,-2.19667123077586
"1582",-3.2505198641937,-1.25853230536908,-3.35427820758988,-1.59210335836507,-3.27758703550975,-1.10350536919986,-3.45891704665643,-1.35404741693606
"1583",-0.940206757366302,5.28997521032853,-1.04332914368317,4.98858693642787,-1.00026965380839,5.57359318895172,-1.07134011861664,4.86783636464661
"1584",-5.97338722082234,1.16272777070389,-6.03281669415899,0.673438868538639,-6.0319173989126,1.47997492876002,-6.03989204593218,0.409933229142557
"1585",-2.52328706205785,-1.43792956999108,-2.59921487485707,-1.93527707306703,-2.59406700000692,-1.10961824173585,-2.66549598516422,-1.86371170382817
"1586",0.413198230600827,-1.63768412596901,0.355242336157811,-2.13345347738512,0.355449204180911,-1.37867923891854,0.28121684847509,-2.19900192758756
"1587",1.55523852860882,-3.74777819162047,1.50154813589197,-4.30397160977054,1.51998814636166,-3.60181714809081,1.42448583644699,-4.18277416418322
"1588",1.56971849085067,-0.859350151512153,1.51287553903148,-1.35712114188004,1.5163192529955,-0.560058149964226,1.44450210606052,-1.26524906062206
"1589",0.829643593715567,-0.106331869915926,0.751426091493029,-0.573227374188278,0.792332670552721,0.0998789413826619,0.723345407734464,-0.720843023235868
"1590",1.02553613969836,-1.90263791694129,0.991274410098081,-2.41832549570048,0.995118593817872,-1.71214818458825,1.03962952747751,-3.06873679977493
"1591",1.55108508656766,-0.765658515189264,1.52519359263291,-1.55167133310907,1.52104032961375,-0.59146426276828,1.44935060369837,-1.42196667152137
"1592",2.80517318723188,-1.31702981612538,2.71659504971471,-1.84226815889386,2.75426267523617,-1.05332598507194,2.69236479075093,-1.81326619770094
"1593",-2.51416178782667,2.14428398697504,-2.57180350905947,1.6240348150727,-2.58701724392677,2.44810378909469,-2.58198246826735,1.27981007026824
"1594",-5.67520783138319,1.39625987589451,-5.72674323850781,0.799061260709043,-5.70866251986606,1.58808438342262,-5.73752697584297,0.592927295575483
"1595",-3.55009974891137,1.64259582446238,-3.65721366890954,1.2041851130644,-3.60637067488642,1.89316838250516,-3.61155868441482,0.862772466919313
"1596",0.532368183523975,-2.29585480802222,0.458041726280356,-2.80728727847056,0.473589459038026,-2.01963043984289,0.399175833042545,-2.87265286886672
"1597",0.993490683105426,2.52673886188847,0.920385326364181,2.02472680984866,0.981357762294653,2.63569986895884,0.884321266549936,1.9444824923457
"1598",1.83409295098262,-4.1790958148018,1.78761001415242,-4.71476428072623,1.79597388475035,-3.96756774422668,1.75991859543147,-4.85963702475176
"1599",-3.0085480061584,-1.07982616042234,-3.0339951704153,-1.74307108065894,-3.03851022919055,-0.888084081319414,-3.03099251636791,-1.8968293461432
