"","cremother","cremcrem","cremliom","otherother","othercrem","otherliom","liomother","liomcrem","liomliom"
"182",0.204547435726902,0.452549545493903,0.406843326478476,0.219562999623297,0.145136767796839,0.145136767796839,0.0474644356011495,0.0311744148402289,0.921361149558622
"183",0.205969538813338,0.45018593252059,0.408229377303271,0.220442975046171,0.143956535084305,0.143956535084305,0.0476369363780949,0.0309094048116471,0.921453658810258
"184",0.207396579800707,0.44782397783157,0.409610375501204,0.221323541153099,0.142784005662965,0.142784005662965,0.0478099259531416,0.0306465590632799,0.921543514983578
"185",0.208828525152581,0.44546378642373,0.410986239128526,0.222204691196767,0.141619156888145,0.141619156888145,0.0479834059107135,0.0303858612163271,0.921630732872959
"186",0.210265340968212,0.443105463033456,0.41235688675243,0.223086418511504,0.140461965747678,0.140461965747678,0.0481573778384891,0.0301272949952346,0.921715327166276
"187",0.211706992988742,0.440749112118134,0.413722237465273,0.223968716512804,0.139312408869375,0.139312408869375,0.0483318433273855,0.0298708442273946,0.92179731244522
"188",0.213153446603499,0.438394837837754,0.415082210898648,0.224851578696832,0.138170462528465,0.138170462528465,0.0485068039715411,0.0296164928428393,0.92187670318562
"189",0.214604666856378,0.43604274403661,0.416436727237294,0.225734998639917,0.137036102654998,0.137036102654998,0.0486822613683004,0.0293642248739294,0.92195351375777
"190",0.216060618452297,0.433692934225113,0.417785707232852,0.226618969998039,0.135909304841199,0.135909304841199,0.048858217118197,0.0291140244550371,0.922027758426766
"191",0.217521265763732,0.431345511561714,0.419129072217443,0.227503486506297,0.13479004434879,0.13479004434879,0.0490346728249382,0.0288658758222231,0.922099451352839
"192",0.218986572837329,0.42900057883495,0.420466744117079,0.228388541978368,0.133678296116266,0.133678296116266,0.0492116300953885,0.0286197633129086,0.922168606591703
"193",0.220456503400584,0.426658238445621,0.421798645464898,0.229274130305958,0.132574034766131,0.132574034766131,0.0493890905395538,0.0283756713655424,0.922235238094904
"194",0.221931020868594,0.424318592389092,0.423124699414213,0.230160245458239,0.131477234612082,0.131477234612082,0.0495670557705658,0.0281335845192627,0.922299359710172
"195",0.223410088350877,0.421981742237752,0.424444829751375,0.231046881481273,0.130387869666156,0.130387869666156,0.0497455274046656,0.0278934874135539,0.92236098518178
"196",0.224893668658246,0.419647789123604,0.42575896090845,0.231934032497434,0.129305913645823,0.129305913645823,0.0499245070611888,0.0276553647878992,0.922420128150912
