"","vacvac","vaccrem","vacother","vacliom","cremvac","cremcrem","cremother","cremliom","othervac","othercrem","otherother","otherliom","liomvac","liomcrem","liomother","liomliom"
"1",0.981134423755816,0.000924365317463889,0.00979132145227383,0.00814988947444592,0.960144067259836,0.00160899838892406,0.032187075285932,0.00605985906530744,0.983322150175916,0.00133896797615427,0.00800280610628604,0.00733607574164422,0.96574581835424,0.000783934724280788,0.00465547184042843,0.0288147750810506
"2",0.980655033389567,0.000955302272082084,0.00999666887648321,0.00839299546186796,0.959252365192085,0.00166211667052359,0.0328476452484105,0.00623787288898089,0.982889830721754,0.00138384876336411,0.00817104428729764,0.0075552762275839,0.964780434502588,0.000809757488948598,0.00475067811100632,0.0296591298974569
"3",0.980163303757297,0.000987261970048319,0.0102061920025432,0.0086432422701114,0.958341013595422,0.00171695187221055,0.0335210557055265,0.00642097882684066,0.982446127273858,0.00143021705779402,0.00834272095397641,0.00778093471437156,0.963788543241835,0.000836407012528986,0.00484769320641169,0.0305273565392239
"4",0.979658919922409,0.00102027744607147,0.0104199693687164,0.00890083326280296,0.957409603270149,0.00177355739047469,0.0342075241493249,0.00660931519005141,0.981990741218254,0.00147812111724009,0.00851790153728536,0.00801323612722088,0.962769468352599,0.00086390827789636,0.00494654457346741,0.0314200787960374
"5",0.979141559344912,0.00105438275420156,0.0106380806751372,0.00916597722574929,0.956457717897969,0.00183198816249718,0.0349072702873074,0.00680302365222687,0.981523366454746,0.00152761070027152,0.00869665247063103,0.0082523703743517,0.961722519596585,0.000892286930405196,0.00504725971949392,0.0323379337535157
"6",0.978610891729196,0.00108961299633528,0.0108606067845828,0.00943888848988623,0.955484933994767,0.00189230070371742,0.0356205159917824,0.00700224930973265,0.981043689235895,0.00157873710885172,0.00887904119247672,0.00849853246277655,0.960646992624024,0.000921569289650833,0.00514986619089316,0.0332815718954324
"7",0.978066578870767,0.00112600435133288,0.0110876297221955,0.00971978705570486,0.954490820867668,0.00195455314591001,0.036347485244585,0.0072071407418376,0.980551388004284,0.00163155323191189,0.00906513614815819,0.00875192261564639,0.959542168894295,0.000951782361049842,0.005254391550445,0.03425165719421
"8",0.977508274502077,0.00116359410474716,0.0113192326740931,0.0100088987190828,0.953474940576654,0.00201880527575215,0.0370884040769699,0.00741785007062363,0.980046133228171,0.00168611358988085,0.00925500679084915,0.00901274639109905,0.958407315610805,0.000982953847206283,0.00536086335327081,0.0352488671887177
"9",0.976935624137598,0.0012024206791642,0.0115554999847973,0.0103064551984404,0.952436847901107,0.0020851185738597,0.0378435005044743,0.00763453302055836,0.979527587235657,0.00174247438017388,0.00944872358162172,0.00928121480254747,0.9572416856712,0.00101511215902795,0.00546930912141798,0.0362738930483536
"10",0.9763482649183,0.00124252366515442,0.0117965171534107,0.0106126942631353,0.951376090311562,0.00215355625426771,0.0386130044565417,0.00785734897762876,0.978995404047477,0.00180069352364134,0.00964635798854408,0.00955754444033717,0.956044517634075,0.00104828642655459,0.0055797563170195,0.0373274396223513
