"","vacvac","vaccrem","vacliom","cremvac","cremcrem","cremliom","liomvac","liomcrem","liomliom"
"128",0.658909009306643,0.097649940420431,0.243441050272926,0.562256994352747,0.0243640972435453,0.157836030292631,0.416897964309895,0.0298445052553807,0.553257530434725
"129",0.652720607119141,0.0988098206324484,0.248469572248411,0.556250805623089,0.0246213782697801,0.16088644548594,0.409758878771673,0.0299632716742878,0.56027784955404
"130",0.646476696454867,0.0999659071235677,0.253557396421565,0.550223862797699,0.0248775368896295,0.163970509542774,0.402656760060514,0.030076140425986,0.5672670995135
"131",0.640178923442946,0.101117577957949,0.258703498599105,0.544177853259469,0.0251324640731305,0.167087787671169,0.395594382516102,0.0301830744567281,0.57422254302717
"132",0.633829006546076,0.102264205119958,0.263906788333966,0.538114489125216,0.0253860507065131,0.170237821308054,0.38857445588164,0.0302840431691452,0.581141500949215
"133",0.627428735340645,0.10340515536516,0.269166109294195,0.532035505405547,0.0256381877238495,0.173420128446929,0.381599621444486,0.0303790224051508,0.588021356150363
"134",0.620979969107599,0.104539791102291,0.27448023979011,0.525942658105346,0.0258887662399708,0.176634204010371,0.374672448407066,0.030467994412516,0.594859557180418
"135",0.614484635233797,0.105667471304142,0.279847893462061,0.519837722269048,0.0261376776843258,0.17987952026692,0.367795430497175,0.0305509477955101,0.601653621707314
"136",0.607944727424427,0.10678755244511,0.285267720130463,0.513722489975151,0.0263848139354512,0.183155527291705,0.360970982825447,0.0306278774500726,0.60840113972448
"137",0.601362303727866,0.107899389463003,0.290738306809131,0.507598768284588,0.0266300674557149,0.186461653470073,0.354201438996414,0.0306987844840422,0.615099776519544
